"","species","parameter","Draw","Chain","estimate","par","plant","Yobs","Model","Hummingbird"
"920",3,"E[35]",4,2,0.216264705191512,"E",15,0,"N-mixture","Tawny-bellied Hermit"
"921",3,"E[8]",3,2,0.261128016265194,"E",12,0,"N-mixture","Tawny-bellied Hermit"
"922",3,"E[8]",4,2,0.216264705191512,"E",12,0,"N-mixture","Tawny-bellied Hermit"
"923",3,"E[8]",5,2,0.701340112902563,"E",12,0,"N-mixture","Tawny-bellied Hermit"
"924",3,"E[8]",6,2,0,"E",12,0,"N-mixture","Tawny-bellied Hermit"
"925",3,"E[8]",7,2,0,"E",12,0,"N-mixture","Tawny-bellied Hermit"
"926",3,"ynew[17]",2,2,0,"ynew",7,0,"N-mixture","Tawny-bellied Hermit"
"927",3,"ynew[25]",4,1,1,"ynew",13,3,"N-mixture","Tawny-bellied Hermit"
"928",3,"E[47]",1,1,0.00481960610287414,"E",8,2,"N-mixture","Tawny-bellied Hermit"
"929",3,"E[47]",2,1,0.0929707262388027,"E",8,2,"N-mixture","Tawny-bellied Hermit"
"930",3,"E[6]",2,2,5.57843468681437e-07,"E",1,1,"N-mixture","Tawny-bellied Hermit"
"931",3,"E[34]",2,2,0.249657126103187,"E",5,0,"N-mixture","Tawny-bellied Hermit"
"932",3,"E[34]",3,2,1.16658862626532,"E",5,0,"N-mixture","Tawny-bellied Hermit"
"933",3,"E[3]",1,1,0.00199325906585583,"E",2,1,"N-mixture","Tawny-bellied Hermit"
"934",3,"ynew[42]",1,1,1,"ynew",11,1,"N-mixture","Tawny-bellied Hermit"
"935",3,"E[13]",4,2,0.216264705191512,"E",10,0,"N-mixture","Tawny-bellied Hermit"
"936",3,"E[13]",5,2,0.701340112902563,"E",10,0,"N-mixture","Tawny-bellied Hermit"
"937",3,"E[13]",6,2,0,"E",10,0,"N-mixture","Tawny-bellied Hermit"
"938",3,"E[13]",7,2,0,"E",10,0,"N-mixture","Tawny-bellied Hermit"
"939",3,"ynew[42]",6,1,0,"ynew",11,1,"N-mixture","Tawny-bellied Hermit"
"940",3,"E[3]",1,2,0.233268537648277,"E",2,1,"N-mixture","Tawny-bellied Hermit"
"941",3,"E[3]",2,2,5.57843468681437e-07,"E",2,1,"N-mixture","Tawny-bellied Hermit"
"942",3,"ynew[6]",7,2,1,"ynew",1,1,"N-mixture","Tawny-bellied Hermit"
"943",3,"ynew[35]",1,1,0,"ynew",15,0,"N-mixture","Tawny-bellied Hermit"
"944",3,"ynew[35]",2,1,0,"ynew",15,0,"N-mixture","Tawny-bellied Hermit"
"945",3,"ynew[35]",3,1,0,"ynew",15,0,"N-mixture","Tawny-bellied Hermit"
"946",3,"ynew[35]",4,1,0,"ynew",15,0,"N-mixture","Tawny-bellied Hermit"
"947",3,"ynew[35]",5,1,1,"ynew",15,0,"N-mixture","Tawny-bellied Hermit"
"948",3,"E[35]",5,2,0.264674502659157,"E",15,0,"N-mixture","Tawny-bellied Hermit"
"949",3,"E[35]",6,2,0.456301701507292,"E",15,0,"N-mixture","Tawny-bellied Hermit"
"950",3,"E[35]",7,2,0,"E",15,0,"N-mixture","Tawny-bellied Hermit"
"951",3,"ynew[25]",1,1,3,"ynew",13,3,"N-mixture","Tawny-bellied Hermit"
"952",3,"ynew[25]",2,1,3,"ynew",13,3,"N-mixture","Tawny-bellied Hermit"
"953",3,"ynew[25]",3,1,3,"ynew",13,3,"N-mixture","Tawny-bellied Hermit"
"954",3,"ynew[35]",5,2,0,"ynew",15,0,"N-mixture","Tawny-bellied Hermit"
"955",3,"E[3]",3,2,0.144919951900311,"E",2,1,"N-mixture","Tawny-bellied Hermit"
"956",3,"ynew[17]",4,2,1,"ynew",7,0,"N-mixture","Tawny-bellied Hermit"
"957",3,"E[47]",3,1,0.0386994398214501,"E",8,2,"N-mixture","Tawny-bellied Hermit"
"958",3,"E[47]",4,1,0.594462268486539,"E",8,2,"N-mixture","Tawny-bellied Hermit"
"959",3,"E[47]",5,1,0.107628753369709,"E",8,2,"N-mixture","Tawny-bellied Hermit"
"960",3,"E[47]",6,1,0.0539757860300047,"E",8,2,"N-mixture","Tawny-bellied Hermit"
"961",3,"E[47]",7,1,0.0741086702553164,"E",8,2,"N-mixture","Tawny-bellied Hermit"
"962",3,"E[47]",1,2,0.0306839818377869,"E",8,2,"N-mixture","Tawny-bellied Hermit"
"963",3,"E[47]",2,2,0.668293940376043,"E",8,2,"N-mixture","Tawny-bellied Hermit"
"964",3,"E[47]",3,2,0.615750101723603,"E",8,2,"N-mixture","Tawny-bellied Hermit"
"965",3,"E[47]",5,2,0.00234625828841749,"E",8,2,"N-mixture","Tawny-bellied Hermit"
"966",3,"E[47]",6,2,0.116743962498553,"E",8,2,"N-mixture","Tawny-bellied Hermit"
"967",3,"E[47]",7,2,0.0647864368284701,"E",8,2,"N-mixture","Tawny-bellied Hermit"
"968",3,"ynew[25]",5,1,3,"ynew",13,3,"N-mixture","Tawny-bellied Hermit"
"969",3,"E[34]",7,1,0,"E",5,0,"N-mixture","Tawny-bellied Hermit"
"970",3,"E[34]",1,2,0.306134922661642,"E",5,0,"N-mixture","Tawny-bellied Hermit"
"971",3,"ynew[29]",5,1,6,"ynew",17,5,"N-mixture","Tawny-bellied Hermit"
"972",3,"ynew[29]",6,1,6,"ynew",17,5,"N-mixture","Tawny-bellied Hermit"
"973",3,"ynew[29]",7,1,4,"ynew",17,5,"N-mixture","Tawny-bellied Hermit"
"974",3,"ynew[29]",1,2,4,"ynew",17,5,"N-mixture","Tawny-bellied Hermit"
"975",3,"ynew[29]",2,2,1,"ynew",17,5,"N-mixture","Tawny-bellied Hermit"
"976",3,"ynew[29]",3,2,2,"ynew",17,5,"N-mixture","Tawny-bellied Hermit"
"977",3,"ynew[29]",4,2,2,"ynew",17,5,"N-mixture","Tawny-bellied Hermit"
"978",3,"ynew[29]",5,2,1,"ynew",17,5,"N-mixture","Tawny-bellied Hermit"
"979",3,"ynew[29]",6,2,4,"ynew",17,5,"N-mixture","Tawny-bellied Hermit"
"980",3,"ynew[29]",7,2,4,"ynew",17,5,"N-mixture","Tawny-bellied Hermit"
"981",3,"ynew[3]",1,1,1,"ynew",2,1,"N-mixture","Tawny-bellied Hermit"
"982",3,"ynew[3]",2,1,1,"ynew",2,1,"N-mixture","Tawny-bellied Hermit"
"983",3,"ynew[3]",3,1,0,"ynew",2,1,"N-mixture","Tawny-bellied Hermit"
"984",3,"ynew[3]",4,1,4,"ynew",2,1,"N-mixture","Tawny-bellied Hermit"
"985",3,"ynew[3]",5,1,1,"ynew",2,1,"N-mixture","Tawny-bellied Hermit"
"986",3,"ynew[45]",4,2,3,"ynew",4,5,"N-mixture","Tawny-bellied Hermit"
"987",3,"ynew[45]",5,2,3,"ynew",4,5,"N-mixture","Tawny-bellied Hermit"
"988",3,"ynew[45]",6,2,4,"ynew",4,5,"N-mixture","Tawny-bellied Hermit"
"989",3,"ynew[45]",7,2,4,"ynew",4,5,"N-mixture","Tawny-bellied Hermit"
"990",3,"E[1]",1,1,0,"E",3,0,"N-mixture","Tawny-bellied Hermit"
"991",3,"E[1]",2,1,1.18337593079294,"E",3,0,"N-mixture","Tawny-bellied Hermit"
"992",3,"E[1]",3,1,0,"E",3,0,"N-mixture","Tawny-bellied Hermit"
"993",3,"E[1]",4,1,0,"E",3,0,"N-mixture","Tawny-bellied Hermit"
"994",3,"E[1]",5,1,0,"E",3,0,"N-mixture","Tawny-bellied Hermit"
"995",3,"ynew[35]",6,2,0,"ynew",15,0,"N-mixture","Tawny-bellied Hermit"
"996",3,"ynew[35]",7,2,0,"ynew",15,0,"N-mixture","Tawny-bellied Hermit"
"997",3,"ynew[17]",5,2,0,"ynew",7,0,"N-mixture","Tawny-bellied Hermit"
"998",3,"ynew[17]",6,2,0,"ynew",7,0,"N-mixture","Tawny-bellied Hermit"
"999",3,"ynew[17]",7,2,1,"ynew",7,0,"N-mixture","Tawny-bellied Hermit"
"1000",3,"E[6]",4,2,0.58329858310783,"E",1,1,"N-mixture","Tawny-bellied Hermit"
"1001",3,"ynew[6]",5,1,2,"ynew",1,1,"N-mixture","Tawny-bellied Hermit"
"1002",3,"ynew[6]",6,1,0,"ynew",1,1,"N-mixture","Tawny-bellied Hermit"
"1003",3,"ynew[6]",7,1,1,"ynew",1,1,"N-mixture","Tawny-bellied Hermit"
"1004",3,"ynew[6]",1,2,1,"ynew",1,1,"N-mixture","Tawny-bellied Hermit"
"1005",3,"E[47]",4,2,0.217908744193703,"E",8,2,"N-mixture","Tawny-bellied Hermit"
"1006",3,"ynew[6]",4,2,3,"ynew",1,1,"N-mixture","Tawny-bellied Hermit"
"1007",3,"ynew[6]",5,2,0,"ynew",1,1,"N-mixture","Tawny-bellied Hermit"
"1008",3,"ynew[6]",6,2,0,"ynew",1,1,"N-mixture","Tawny-bellied Hermit"
"1009",3,"ynew[29]",3,1,4,"ynew",17,5,"N-mixture","Tawny-bellied Hermit"
"1010",3,"ynew[29]",4,1,4,"ynew",17,5,"N-mixture","Tawny-bellied Hermit"
"1011",3,"E[42]",3,1,0.0157766337440488,"E",11,1,"N-mixture","Tawny-bellied Hermit"
"1012",3,"E[42]",4,1,0.00116770353744592,"E",11,1,"N-mixture","Tawny-bellied Hermit"
"1013",3,"E[42]",5,1,0.139424103450313,"E",11,1,"N-mixture","Tawny-bellied Hermit"
"1014",3,"E[42]",6,1,0.0312887595984333,"E",11,1,"N-mixture","Tawny-bellied Hermit"
"1015",3,"E[42]",7,1,0.0236728226879091,"E",11,1,"N-mixture","Tawny-bellied Hermit"
"1016",3,"E[42]",1,2,0.169749892470009,"E",11,1,"N-mixture","Tawny-bellied Hermit"
"1017",3,"E[42]",2,2,0.748285804948364,"E",11,1,"N-mixture","Tawny-bellied Hermit"
"1018",3,"E[42]",3,2,0.43829102668993,"E",11,1,"N-mixture","Tawny-bellied Hermit"
"1019",3,"E[42]",4,2,0.0706835081114734,"E",11,1,"N-mixture","Tawny-bellied Hermit"
"1020",3,"E[42]",5,2,0.226531289916876,"E",11,1,"N-mixture","Tawny-bellied Hermit"
"1021",3,"E[42]",6,2,0.0467671538043879,"E",11,1,"N-mixture","Tawny-bellied Hermit"
"1022",3,"E[42]",7,2,0.185653706941475,"E",11,1,"N-mixture","Tawny-bellied Hermit"
"1023",3,"ynew[31]",7,2,1,"ynew",1,0,"N-mixture","Tawny-bellied Hermit"
"1024",3,"ynew[42]",3,2,1,"ynew",11,1,"N-mixture","Tawny-bellied Hermit"
"1025",3,"ynew[42]",4,2,2,"ynew",11,1,"N-mixture","Tawny-bellied Hermit"
"1026",3,"ynew[42]",5,2,1,"ynew",11,1,"N-mixture","Tawny-bellied Hermit"
"1027",3,"ynew[42]",6,2,1,"ynew",11,1,"N-mixture","Tawny-bellied Hermit"
"1028",3,"ynew[8]",1,1,0,"ynew",12,0,"N-mixture","Tawny-bellied Hermit"
"1029",3,"ynew[8]",2,1,0,"ynew",12,0,"N-mixture","Tawny-bellied Hermit"
"1030",3,"ynew[8]",3,1,1,"ynew",12,0,"N-mixture","Tawny-bellied Hermit"
"1031",3,"ynew[8]",4,1,1,"ynew",12,0,"N-mixture","Tawny-bellied Hermit"
"1032",3,"ynew[8]",5,1,0,"ynew",12,0,"N-mixture","Tawny-bellied Hermit"
"1033",3,"ynew[8]",6,1,0,"ynew",12,0,"N-mixture","Tawny-bellied Hermit"
"1034",3,"ynew[8]",7,1,0,"ynew",12,0,"N-mixture","Tawny-bellied Hermit"
"1035",3,"ynew[8]",1,2,0,"ynew",12,0,"N-mixture","Tawny-bellied Hermit"
"1036",3,"ynew[8]",2,2,0,"ynew",12,0,"N-mixture","Tawny-bellied Hermit"
"1037",3,"ynew[6]",1,1,1,"ynew",1,1,"N-mixture","Tawny-bellied Hermit"
"1038",3,"ynew[6]",2,1,1,"ynew",1,1,"N-mixture","Tawny-bellied Hermit"
"1039",3,"ynew[6]",3,1,0,"ynew",1,1,"N-mixture","Tawny-bellied Hermit"
"1040",3,"ynew[6]",4,1,0,"ynew",1,1,"N-mixture","Tawny-bellied Hermit"
"1041",3,"ynew[25]",3,2,3,"ynew",13,3,"N-mixture","Tawny-bellied Hermit"
"1042",3,"E[6]",5,2,0.000982548091987352,"E",1,1,"N-mixture","Tawny-bellied Hermit"
"1043",3,"E[6]",6,2,0.0467671538043879,"E",1,1,"N-mixture","Tawny-bellied Hermit"
"1044",3,"E[6]",7,2,0.0262316292734782,"E",1,1,"N-mixture","Tawny-bellied Hermit"
"1045",3,"ynew[6]",2,2,1,"ynew",1,1,"N-mixture","Tawny-bellied Hermit"
"1046",3,"ynew[6]",3,2,1,"ynew",1,1,"N-mixture","Tawny-bellied Hermit"
"1047",3,"ynew[29]",1,1,5,"ynew",17,5,"N-mixture","Tawny-bellied Hermit"
"1048",3,"ynew[29]",2,1,5,"ynew",17,5,"N-mixture","Tawny-bellied Hermit"
"1049",3,"E[34]",6,1,0,"E",5,0,"N-mixture","Tawny-bellied Hermit"
"1050",3,"E[42]",2,1,0.0374137838811826,"E",11,1,"N-mixture","Tawny-bellied Hermit"
"1051",3,"E[13]",6,1,0,"E",10,0,"N-mixture","Tawny-bellied Hermit"
"1052",3,"E[13]",7,1,0,"E",10,0,"N-mixture","Tawny-bellied Hermit"
"1053",3,"E[13]",1,2,0.306134922661642,"E",10,0,"N-mixture","Tawny-bellied Hermit"
"1054",3,"E[13]",2,2,0,"E",10,0,"N-mixture","Tawny-bellied Hermit"
"1055",3,"E[13]",3,2,0,"E",10,0,"N-mixture","Tawny-bellied Hermit"
"1056",3,"alpha[3]",6,1,0.392865849443957,"alpha",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1057",3,"alpha[3]",7,1,0.383966808855863,"alpha",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1058",3,"alpha[3]",1,2,1.03829927012284,"alpha",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1059",3,"alpha[3]",2,2,1.49651817895398,"alpha",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1060",3,"alpha[3]",3,2,1.44257240799575,"alpha",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1061",3,"ynew[42]",7,1,1,"ynew",11,1,"N-mixture","Tawny-bellied Hermit"
"1062",3,"ynew[42]",1,2,1,"ynew",11,1,"N-mixture","Tawny-bellied Hermit"
"1063",3,"ynew[42]",2,2,4,"ynew",11,1,"N-mixture","Tawny-bellied Hermit"
"1064",3,"ynew[13]",5,2,2,"ynew",10,0,"N-mixture","Tawny-bellied Hermit"
"1065",3,"ynew[13]",6,2,0,"ynew",10,0,"N-mixture","Tawny-bellied Hermit"
"1066",3,"ynew[13]",7,2,0,"ynew",10,0,"N-mixture","Tawny-bellied Hermit"
"1067",3,"ynew[3]",6,1,1,"ynew",2,1,"N-mixture","Tawny-bellied Hermit"
"1068",3,"ynew[42]",7,2,2,"ynew",11,1,"N-mixture","Tawny-bellied Hermit"
"1069",3,"ynew[35]",6,1,0,"ynew",15,0,"N-mixture","Tawny-bellied Hermit"
"1070",3,"ynew[35]",7,1,0,"ynew",15,0,"N-mixture","Tawny-bellied Hermit"
"1071",3,"ynew[35]",1,2,0,"ynew",15,0,"N-mixture","Tawny-bellied Hermit"
"1072",3,"ynew[35]",2,2,0,"ynew",15,0,"N-mixture","Tawny-bellied Hermit"
"1073",3,"ynew[35]",3,2,0,"ynew",15,0,"N-mixture","Tawny-bellied Hermit"
"1074",3,"ynew[35]",4,2,1,"ynew",15,0,"N-mixture","Tawny-bellied Hermit"
"1075",3,"E[14]",7,2,0,"E",20,0,"N-mixture","Tawny-bellied Hermit"
"1076",3,"E[1]",6,1,0.4909784576145,"E",3,0,"N-mixture","Tawny-bellied Hermit"
"1077",3,"ynew[25]",6,1,3,"ynew",13,3,"N-mixture","Tawny-bellied Hermit"
"1078",3,"ynew[25]",7,1,3,"ynew",13,3,"N-mixture","Tawny-bellied Hermit"
"1079",3,"ynew[25]",1,2,2,"ynew",13,3,"N-mixture","Tawny-bellied Hermit"
"1080",3,"ynew[25]",2,2,4,"ynew",13,3,"N-mixture","Tawny-bellied Hermit"
"1081",3,"E[1]",4,2,0.997070890070359,"E",3,0,"N-mixture","Tawny-bellied Hermit"
"1082",3,"E[1]",5,2,0.701340112902563,"E",3,0,"N-mixture","Tawny-bellied Hermit"
"1083",3,"E[1]",6,2,0,"E",3,0,"N-mixture","Tawny-bellied Hermit"
"1084",3,"detect[3]",1,1,0.946307673890955,"detect",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1085",3,"detect[3]",2,1,0.781071407158013,"detect",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1086",3,"detect[3]",3,1,0.853852034914991,"detect",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1087",3,"detect[3]",4,1,0.52121975537679,"detect",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1088",3,"detect[3]",5,1,0.766154493935326,"detect",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1089",3,"detect[3]",6,1,0.798439669866508,"detect",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1090",3,"detect[3]",7,1,0.823026097363582,"detect",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1091",3,"detect[3]",1,2,0.573183051435596,"detect",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1092",3,"detect[3]",2,2,0.499542765084448,"detect",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1093",3,"ynew[13]",1,1,0,"ynew",10,0,"N-mixture","Tawny-bellied Hermit"
"1094",3,"ynew[13]",2,1,1,"ynew",10,0,"N-mixture","Tawny-bellied Hermit"
"1095",3,"ynew[13]",3,1,0,"ynew",10,0,"N-mixture","Tawny-bellied Hermit"
"1096",3,"ynew[13]",4,1,0,"ynew",10,0,"N-mixture","Tawny-bellied Hermit"
"1097",3,"ynew[13]",5,1,0,"ynew",10,0,"N-mixture","Tawny-bellied Hermit"
"1098",3,"ynew[13]",6,1,0,"ynew",10,0,"N-mixture","Tawny-bellied Hermit"
"1099",3,"ynew[13]",7,1,0,"ynew",10,0,"N-mixture","Tawny-bellied Hermit"
"1100",3,"ynew[13]",1,2,0,"ynew",10,0,"N-mixture","Tawny-bellied Hermit"
"1101",3,"ynew[13]",2,2,0,"ynew",10,0,"N-mixture","Tawny-bellied Hermit"
"1102",3,"ynew[13]",3,2,0,"ynew",10,0,"N-mixture","Tawny-bellied Hermit"
"1103",3,"ynew[13]",4,2,1,"ynew",10,0,"N-mixture","Tawny-bellied Hermit"
"1104",3,"alpha[3]",6,2,1.21163236128345,"alpha",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1105",3,"alpha[3]",7,2,0.862525195891659,"alpha",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1106",3,"E[45]",7,2,0.188537635147805,"E",4,5,"N-mixture","Tawny-bellied Hermit"
"1107",3,"E[14]",5,1,0,"E",20,0,"N-mixture","Tawny-bellied Hermit"
"1108",3,"ynew[3]",7,1,2,"ynew",2,1,"N-mixture","Tawny-bellied Hermit"
"1109",3,"ynew[3]",1,2,1,"ynew",2,1,"N-mixture","Tawny-bellied Hermit"
"1110",3,"ynew[3]",2,2,1,"ynew",2,1,"N-mixture","Tawny-bellied Hermit"
"1111",3,"ynew[3]",3,2,1,"ynew",2,1,"N-mixture","Tawny-bellied Hermit"
"1112",3,"ynew[3]",4,2,1,"ynew",2,1,"N-mixture","Tawny-bellied Hermit"
"1113",3,"ynew[3]",5,2,1,"ynew",2,1,"N-mixture","Tawny-bellied Hermit"
"1114",3,"ynew[3]",6,2,1,"ynew",2,1,"N-mixture","Tawny-bellied Hermit"
"1115",3,"ynew[3]",7,2,1,"ynew",2,1,"N-mixture","Tawny-bellied Hermit"
"1116",3,"E[25]",1,2,0.738688019166004,"E",13,3,"N-mixture","Tawny-bellied Hermit"
"1117",3,"E[25]",2,2,0.0841612695089144,"E",13,3,"N-mixture","Tawny-bellied Hermit"
"1118",3,"ynew[8]",3,2,1,"ynew",12,0,"N-mixture","Tawny-bellied Hermit"
"1119",3,"ynew[8]",4,2,1,"ynew",12,0,"N-mixture","Tawny-bellied Hermit"
"1120",3,"ynew[8]",5,2,0,"ynew",12,0,"N-mixture","Tawny-bellied Hermit"
"1121",3,"ynew[8]",6,2,0,"ynew",12,0,"N-mixture","Tawny-bellied Hermit"
"1122",3,"ynew[8]",7,2,0,"ynew",12,0,"N-mixture","Tawny-bellied Hermit"
"1123",3,"ynew[25]",4,2,2,"ynew",13,3,"N-mixture","Tawny-bellied Hermit"
"1124",3,"E[1]",7,2,0,"E",3,0,"N-mixture","Tawny-bellied Hermit"
"1125",3,"E[34]",1,1,0,"E",5,0,"N-mixture","Tawny-bellied Hermit"
"1126",3,"E[34]",2,1,0,"E",5,0,"N-mixture","Tawny-bellied Hermit"
"1127",3,"E[34]",3,1,0,"E",5,0,"N-mixture","Tawny-bellied Hermit"
"1128",3,"E[34]",4,1,0,"E",5,0,"N-mixture","Tawny-bellied Hermit"
"1129",3,"E[34]",5,1,0.463602752577901,"E",5,0,"N-mixture","Tawny-bellied Hermit"
"1130",3,"E[42]",1,1,0.00199325906585583,"E",11,1,"N-mixture","Tawny-bellied Hermit"
"1131",3,"beta1[3]",4,2,-0.02013777996582,"beta1",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1132",3,"beta1[3]",5,2,-0.0175402541539424,"beta1",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1133",3,"beta1[3]",6,2,-0.0668864918541882,"beta1",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1134",3,"beta1[3]",7,2,-0.0495364811170733,"beta1",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1135",3,"ynew[47]",3,2,2,"ynew",8,2,"N-mixture","Tawny-bellied Hermit"
"1136",3,"ynew[47]",4,2,1,"ynew",8,2,"N-mixture","Tawny-bellied Hermit"
"1137",3,"ynew[47]",5,2,2,"ynew",8,2,"N-mixture","Tawny-bellied Hermit"
"1138",3,"ynew[47]",6,2,2,"ynew",8,2,"N-mixture","Tawny-bellied Hermit"
"1139",3,"ynew[47]",7,2,2,"ynew",8,2,"N-mixture","Tawny-bellied Hermit"
"1140",3,"ynew[31]",3,2,0,"ynew",1,0,"N-mixture","Tawny-bellied Hermit"
"1141",3,"ynew[31]",4,2,1,"ynew",1,0,"N-mixture","Tawny-bellied Hermit"
"1142",3,"ynew[31]",5,2,2,"ynew",1,0,"N-mixture","Tawny-bellied Hermit"
"1143",3,"ynew[31]",6,2,1,"ynew",1,0,"N-mixture","Tawny-bellied Hermit"
"1144",3,"E[45]",4,2,1.60343580160295,"E",4,5,"N-mixture","Tawny-bellied Hermit"
"1145",3,"E[45]",5,2,0.153175378713752,"E",4,5,"N-mixture","Tawny-bellied Hermit"
"1146",3,"E[45]",6,2,0.342914503065353,"E",4,5,"N-mixture","Tawny-bellied Hermit"
"1147",3,"E[14]",4,1,0.266025046974151,"E",20,0,"N-mixture","Tawny-bellied Hermit"
"1148",3,"E[14]",6,1,0,"E",20,0,"N-mixture","Tawny-bellied Hermit"
"1149",3,"E[14]",7,1,0,"E",20,0,"N-mixture","Tawny-bellied Hermit"
"1150",3,"E[14]",1,2,0,"E",20,0,"N-mixture","Tawny-bellied Hermit"
"1151",3,"E[14]",2,2,0,"E",20,0,"N-mixture","Tawny-bellied Hermit"
"1152",3,"E[14]",3,2,0,"E",20,0,"N-mixture","Tawny-bellied Hermit"
"1153",3,"E[14]",4,2,0.586063306596905,"E",20,0,"N-mixture","Tawny-bellied Hermit"
"1154",3,"E[14]",5,2,0.264674502659157,"E",20,0,"N-mixture","Tawny-bellied Hermit"
"1155",3,"E[14]",6,2,0,"E",20,0,"N-mixture","Tawny-bellied Hermit"
"1156",3,"ynew[14]",6,1,0,"ynew",20,0,"N-mixture","Tawny-bellied Hermit"
"1157",3,"ynew[14]",7,1,0,"ynew",20,0,"N-mixture","Tawny-bellied Hermit"
"1158",3,"E[1]",7,1,0,"E",3,0,"N-mixture","Tawny-bellied Hermit"
"1159",3,"E[1]",1,2,0.306134922661642,"E",3,0,"N-mixture","Tawny-bellied Hermit"
"1160",3,"E[1]",2,2,0.665853866577182,"E",3,0,"N-mixture","Tawny-bellied Hermit"
"1161",3,"E[1]",3,2,0.261128016265194,"E",3,0,"N-mixture","Tawny-bellied Hermit"
"1162",3,"beta1[3]",1,1,-0.0653193880908725,"beta1",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1163",3,"beta1[3]",2,1,0.01755153193664,"beta1",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1164",3,"ynew[25]",5,2,3,"ynew",13,3,"N-mixture","Tawny-bellied Hermit"
"1165",3,"ynew[25]",6,2,2,"ynew",13,3,"N-mixture","Tawny-bellied Hermit"
"1166",3,"ynew[25]",7,2,1,"ynew",13,3,"N-mixture","Tawny-bellied Hermit"
"1167",3,"E[13]",1,1,0,"E",10,0,"N-mixture","Tawny-bellied Hermit"
"1168",3,"E[13]",2,1,0.476220560127254,"E",10,0,"N-mixture","Tawny-bellied Hermit"
"1169",3,"E[13]",3,1,0,"E",10,0,"N-mixture","Tawny-bellied Hermit"
"1170",3,"E[13]",4,1,0,"E",10,0,"N-mixture","Tawny-bellied Hermit"
"1171",3,"E[13]",5,1,0,"E",10,0,"N-mixture","Tawny-bellied Hermit"
"1172",3,"alpha[3]",1,1,0.844163642708328,"alpha",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1173",3,"alpha[3]",2,1,0.0306487775880485,"alpha",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1174",3,"alpha[3]",3,1,0.582518970691425,"alpha",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1175",3,"alpha[3]",4,1,1.14358457542371,"alpha",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1176",3,"alpha[3]",5,1,0.70536216107384,"alpha",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1177",3,"ynew[5]",3,2,0,"ynew",9,0,"N-mixture","Tawny-bellied Hermit"
"1178",3,"ynew[5]",4,2,1,"ynew",9,0,"N-mixture","Tawny-bellied Hermit"
"1179",3,"ynew[5]",5,2,0,"ynew",9,0,"N-mixture","Tawny-bellied Hermit"
"1180",3,"ynew[5]",6,2,0,"ynew",9,0,"N-mixture","Tawny-bellied Hermit"
"1181",3,"ynew[5]",7,2,0,"ynew",9,0,"N-mixture","Tawny-bellied Hermit"
"1182",3,"alpha[3]",4,2,1.37086488670753,"alpha",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1183",3,"alpha[3]",5,2,1.11407534665902,"alpha",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1184",3,"ynew[34]",2,2,0,"ynew",5,0,"N-mixture","Tawny-bellied Hermit"
"1185",3,"E[14]",1,1,0,"E",20,0,"N-mixture","Tawny-bellied Hermit"
"1186",3,"E[14]",2,1,0,"E",20,0,"N-mixture","Tawny-bellied Hermit"
"1187",3,"E[14]",3,1,0.538510323673775,"E",20,0,"N-mixture","Tawny-bellied Hermit"
"1188",3,"ynew[34]",7,2,0,"ynew",5,0,"N-mixture","Tawny-bellied Hermit"
"1189",3,"E[25]",1,1,0.00777070713478168,"E",13,3,"N-mixture","Tawny-bellied Hermit"
"1190",3,"E[25]",2,1,0.151718275610732,"E",13,3,"N-mixture","Tawny-bellied Hermit"
"1191",3,"E[25]",3,1,0.0627893276195288,"E",13,3,"N-mixture","Tawny-bellied Hermit"
"1192",3,"E[25]",4,1,0.999716735041088,"E",13,3,"N-mixture","Tawny-bellied Hermit"
"1193",3,"E[25]",5,1,0.00117136894256826,"E",13,3,"N-mixture","Tawny-bellied Hermit"
"1194",3,"E[25]",6,1,0.126286291403266,"E",13,3,"N-mixture","Tawny-bellied Hermit"
